as_of_date,label_date,availability_date,feature_id,security_id,sector,raw_value,feature_value,forward_5d_return,missing_flag,duplicate_flag,restated_flag,point_in_time_violation
2026-01-16,2026-01-23,2026-01-17,FEAT016,SEC010,Industrials,-1.15434,-1.15434,0.00296,0,0,0,0
2026-01-19,2026-01-26,2026-01-19,FEAT016,SEC010,Industrials,-0.9747,-0.9747,-0.04027,0,0,0,0
2026-01-20,2026-01-27,2026-01-20,FEAT016,SEC010,Industrials,-0.77774,-0.77774,-0.07978,0,0,0,0
2026-01-21,2026-01-28,2026-01-21,FEAT016,SEC010,Industrials,-0.90417,-0.90417,-0.00156,0,0,0,0
2026-01-22,2026-01-29,2026-01-22,FEAT016,SEC010,Industrials,-0.60932,-0.60932,-0.02084,0,0,0,0
2026-01-23,2026-01-30,2026-01-23,FEAT016,SEC010,Industrials,-0.03021,-0.03021,-0.00079,0,0,0,0
2026-01-26,2026-02-02,2026-01-26,FEAT016,SEC010,Industrials,0.10281,0.10281,-0.00808,0,0,0,0
2026-01-27,2026-02-03,2026-01-27,FEAT016,SEC010,Industrials,0.3895,0.3895,0.0323,0,0,0,0
2026-01-28,2026-02-04,2026-01-29,FEAT016,SEC010,Industrials,0.62115,0.62115,0.0895,0,0,0,0
2026-01-29,2026-02-05,2026-01-29,FEAT016,SEC010,Industrials,0.66188,0.66188,0.00206,0,0,0,0
2026-01-30,2026-02-06,2026-01-30,FEAT016,SEC010,Industrials,1.17148,1.17148,0.04739,0,0,0,0
2026-02-02,2026-02-09,2026-02-02,FEAT016,SEC010,Industrials,0.84574,0.84574,0.04715,0,0,0,0
2026-02-03,2026-02-10,2026-02-04,FEAT016,SEC010,Industrials,0.73501,0.73501,0.0515,0,0,0,0
2026-02-04,2026-02-11,2026-02-04,FEAT016,SEC010,Industrials,0.4557,0.4557,-0.01605,0,0,0,0
2026-02-05,2026-02-12,2026-02-05,FEAT016,SEC010,Industrials,0.60511,0.60511,-0.04611,0,0,0,0
2026-02-06,2026-02-13,2026-02-06,FEAT016,SEC010,Industrials,0.45781,0.45781,0.01133,0,0,0,0
2026-02-09,2026-02-16,2026-02-09,FEAT016,SEC010,Industrials,0.29263,0.29263,0.01908,0,0,0,0
2026-02-10,2026-02-17,2026-02-10,FEAT016,SEC010,Industrials,,,0.07094,1,0,0,0
2026-02-11,2026-02-18,2026-02-11,FEAT016,SEC010,Industrials,0.18914,0.18914,-0.03633,0,0,0,0
2026-02-12,2026-02-19,2026-02-12,FEAT016,SEC010,Industrials,0.37448,0.37448,-0.00386,0,0,0,0
2026-02-13,2026-02-20,2026-02-13,FEAT016,SEC010,Industrials,0.55574,0.55574,0.04239,0,0,0,0
2026-02-16,2026-02-23,2026-02-17,FEAT016,SEC010,Industrials,0.50891,0.50891,0.03376,0,0,0,0
2026-02-17,2026-02-24,2026-02-18,FEAT016,SEC010,Industrials,-0.08277,-0.08277,0.04502,0,0,0,0
2026-02-18,2026-02-25,2026-02-18,FEAT016,SEC010,Industrials,0.36057,0.36057,-0.01013,0,0,0,0
2026-02-19,2026-02-26,2026-02-20,FEAT016,SEC010,Industrials,0.90483,0.90483,0.04188,0,0,0,0
2026-02-20,2026-02-27,2026-02-20,FEAT016,SEC010,Industrials,0.81404,0.81404,0.01717,0,0,0,0
2026-02-23,2026-03-02,2026-02-23,FEAT016,SEC010,Industrials,0.61333,0.61333,0.02954,0,0,0,0
2026-02-24,2026-03-03,2026-02-24,FEAT016,SEC010,Industrials,0.66464,0.66464,1e-05,0,0,0,0
2026-02-25,2026-03-04,2026-02-25,FEAT016,SEC010,Industrials,-0.02502,-0.02502,0.01017,0,0,0,0
2026-02-26,2026-03-05,2026-02-26,FEAT016,SEC010,Industrials,0.01457,0.01457,0.01723,0,0,0,0
2026-02-27,2026-03-06,2026-02-27,FEAT016,SEC010,Industrials,0.37574,0.37574,0.01738,0,0,0,0
2025-10-01,2025-10-08,2025-10-01,FEAT016,SEC011,Financials,0.22509,0.22509,-0.03812,0,0,0,0
2025-10-02,2025-10-09,2025-10-02,FEAT016,SEC011,Financials,0.14758,0.14758,-0.03792,0,0,0,0
2025-10-03,2025-10-10,2025-10-04,FEAT016,SEC011,Financials,0.33654,0.33654,-0.01799,0,0,0,0
2025-10-06,2025-10-13,2025-10-07,FEAT016,SEC011,Financials,0.80854,0.80854,0.00904,0,0,0,0
2025-10-07,2025-10-14,2025-10-07,FEAT016,SEC011,Financials,0.88202,0.88202,0.03923,0,0,0,0
2025-10-08,2025-10-15,2025-10-08,FEAT016,SEC011,Financials,0.93143,0.93143,0.07826,0,0,0,0
2025-10-09,2025-10-16,2025-10-10,FEAT016,SEC011,Financials,1.33643,1.33643,0.04536,0,0,0,0
2025-10-10,2025-10-17,2025-10-10,FEAT016,SEC011,Financials,1.71223,1.71223,0.01897,0,0,0,0
2025-10-13,2025-10-20,2025-10-15,FEAT016,SEC011,Financials,1.38495,1.38495,0.04495,0,0,0,0
2025-10-14,2025-10-21,2025-10-16,FEAT016,SEC011,Financials,1.81492,1.81492,0.1303,0,0,0,0
2025-10-15,2025-10-22,2025-10-15,FEAT016,SEC011,Financials,1.75192,1.75192,0.11248,0,0,0,0
2025-10-16,2025-10-23,2025-10-16,FEAT016,SEC011,Financials,,,0.10659,1,0,0,0
2025-10-17,2025-10-24,2025-10-18,FEAT016,SEC011,Financials,1.76616,1.76616,0.07735,0,0,0,0
2025-10-20,2025-10-27,2025-10-20,FEAT016,SEC011,Financials,1.52756,1.52756,0.01095,0,0,0,0
2025-10-21,2025-10-28,2025-10-21,FEAT016,SEC011,Financials,1.36556,1.36556,0.09732,0,0,0,0
2025-10-22,2025-10-29,2025-10-22,FEAT016,SEC011,Financials,1.62876,1.62876,0.03698,0,0,0,0
2025-10-23,2025-10-30,2025-10-23,FEAT016,SEC011,Financials,1.66642,1.66642,0.10471,0,0,0,0
2025-10-24,2025-10-31,2025-10-24,FEAT016,SEC011,Financials,1.43056,1.43056,0.061,0,0,0,0
2025-10-27,2025-11-03,2025-10-27,FEAT016,SEC011,Financials,1.42602,1.42602,0.07408,0,0,0,0
2025-10-28,2025-11-04,2025-10-28,FEAT016,SEC011,Financials,1.08445,1.08445,0.00236,0,0,0,0
2025-10-29,2025-11-05,2025-10-29,FEAT016,SEC011,Financials,0.77317,0.77317,0.1019,0,0,0,0
2025-10-30,2025-11-06,2025-10-30,FEAT016,SEC011,Financials,0.47697,0.47697,-0.00242,0,0,0,0
2025-10-31,2025-11-07,2025-10-31,FEAT016,SEC011,Financials,,,0.04404,1,0,0,0
2025-11-03,2025-11-10,2025-11-03,FEAT016,SEC011,Financials,1.13413,1.13413,0.06459,0,0,0,0
2025-11-04,2025-11-11,2025-11-05,FEAT016,SEC011,Financials,0.28736,0.28736,-0.00351,0,0,0,0
2025-11-05,2025-11-12,2025-11-05,FEAT016,SEC011,Financials,0.25589,0.25589,-0.01327,0,0,0,0
2025-11-06,2025-11-13,2025-11-07,FEAT016,SEC011,Financials,0.1433,0.1433,-0.01462,0,0,0,0
2025-11-07,2025-11-14,2025-11-07,FEAT016,SEC011,Financials,-0.17787,-0.17787,0.0165,0,0,0,0
2025-11-10,2025-11-17,2025-11-10,FEAT016,SEC011,Financials,0.19201,0.19201,-0.04073,0,0,0,0
2025-11-11,2025-11-18,2025-11-11,FEAT016,SEC011,Financials,0.69205,0.69205,0.03089,0,0,0,0
2025-11-12,2025-11-19,2025-11-12,FEAT016,SEC011,Financials,0.84857,0.84857,0.02565,0,0,0,0
2025-11-13,2025-11-20,2025-11-13,FEAT016,SEC011,Financials,0.94324,0.94324,0.0079,0,0,0,0
2025-11-14,2025-11-21,2025-11-14,FEAT016,SEC011,Financials,1.28724,1.28724,0.06242,0,0,0,0
2025-11-17,2025-11-24,2025-11-17,FEAT016,SEC011,Financials,1.58008,1.58008,0.15339,0,0,0,0
2025-11-18,2025-11-25,2025-11-18,FEAT016,SEC011,Financials,1.25263,1.25263,0.01336,0,0,0,0
2025-11-19,2025-11-26,2025-11-19,FEAT016,SEC011,Financials,0.95449,0.95449,0.08112,0,0,0,0
2025-11-20,2025-11-27,2025-11-21,FEAT016,SEC011,Financials,0.93502,0.93502,0.02554,0,0,0,0
2025-11-21,2025-11-28,2025-11-21,FEAT016,SEC011,Financials,1.0512,1.0512,0.00044,0,0,0,0
2025-11-24,2025-12-01,2025-11-24,FEAT016,SEC011,Financials,0.82043,0.82043,0.09573,0,0,0,0
2025-11-25,2025-12-02,2025-11-25,FEAT016,SEC011,Financials,1.03101,1.03101,0.05424,0,0,0,0
2025-11-26,2025-12-03,2025-11-26,FEAT016,SEC011,Financials,1.36161,1.36161,0.03879,0,0,0,0
2025-11-27,2025-12-04,2025-11-27,FEAT016,SEC011,Financials,1.28169,1.28169,0.03029,0,0,0,0
2025-11-28,2025-12-05,2025-11-28,FEAT016,SEC011,Financials,1.33198,1.33198,0.12598,0,0,0,0
2025-12-01,2025-12-08,2025-12-01,FEAT016,SEC011,Financials,1.12261,1.12261,0.03776,0,0,0,0
2025-12-02,2025-12-09,2025-12-02,FEAT016,SEC011,Financials,1.3538,1.3538,0.00686,0,0,0,0
2025-12-03,2025-12-10,2025-12-03,FEAT016,SEC011,Financials,1.39702,1.39702,0.06511,0,1,0,0
2025-12-04,2025-12-11,2025-12-04,FEAT016,SEC011,Financials,1.21712,1.21712,0.07315,0,0,0,0
2025-12-05,2025-12-12,2025-12-05,FEAT016,SEC011,Financials,0.90499,0.90499,0.05951,0,0,0,0
2025-12-08,2025-12-15,2025-12-08,FEAT016,SEC011,Financials,1.10009,1.10009,0.05246,0,0,0,0
2025-12-09,2025-12-16,2025-12-09,FEAT016,SEC011,Financials,1.05304,1.05304,0.03273,0,0,0,0
2025-12-10,2025-12-17,2025-12-10,FEAT016,SEC011,Financials,1.38735,1.38735,0.0111,0,0,0,0
2025-12-11,2025-12-18,2025-12-11,FEAT016,SEC011,Financials,1.23959,1.23959,0.05345,0,0,0,0
2025-12-12,2025-12-19,2025-12-12,FEAT016,SEC011,Financials,1.39412,1.39412,0.00341,0,0,0,0
2025-12-15,2025-12-22,2025-12-15,FEAT016,SEC011,Financials,1.27495,1.27495,0.04856,0,0,0,0
2025-12-16,2025-12-23,2025-12-16,FEAT016,SEC011,Financials,0.9373,0.9373,0.03648,0,0,0,0
2025-12-17,2025-12-24,2025-12-18,FEAT016,SEC011,Financials,1.52629,1.52629,0.00426,0,0,0,0
2025-12-18,2025-12-25,2025-12-18,FEAT016,SEC011,Financials,1.37729,1.37729,0.07768,0,0,0,0
2025-12-19,2025-12-26,2025-12-19,FEAT016,SEC011,Financials,1.64023,1.64023,0.06041,0,0,0,0
2025-12-22,2025-12-29,2025-12-22,FEAT016,SEC011,Financials,1.25647,1.25647,0.02085,0,0,0,0
2025-12-23,2025-12-30,2025-12-23,FEAT016,SEC011,Financials,1.57053,1.57053,0.05667,0,0,0,0
2025-12-24,2025-12-31,2025-12-25,FEAT016,SEC011,Financials,1.44347,1.44347,0.0219,0,0,0,0
2025-12-25,2026-01-01,2025-12-25,FEAT016,SEC011,Financials,1.30594,1.30594,0.06913,0,0,0,0
2025-12-26,2026-01-02,2025-12-27,FEAT016,SEC011,Financials,1.31891,1.31891,0.06166,0,0,0,0
2025-12-29,2026-01-05,2025-12-29,FEAT016,SEC011,Financials,0.99775,0.99775,0.09416,0,0,0,0
2025-12-30,2026-01-06,2025-12-31,FEAT016,SEC011,Financials,0.8944,0.8944,0.03786,0,0,0,0
2025-12-31,2026-01-07,2025-12-31,FEAT016,SEC011,Financials,0.78884,0.78884,0.0644,0,0,0,0
2026-01-01,2026-01-08,2026-01-01,FEAT016,SEC011,Financials,0.36094,0.36094,0.05195,0,0,0,0
2026-01-02,2026-01-09,2026-01-02,FEAT016,SEC011,Financials,0.08981,0.08981,0.03169,0,0,0,0
2026-01-05,2026-01-12,2026-01-05,FEAT016,SEC011,Financials,0.27466,0.27466,0.03913,0,0,0,0
2026-01-06,2026-01-13,2026-01-07,FEAT016,SEC011,Financials,0.42169,0.42169,0.05899,0,0,0,0
2026-01-07,2026-01-14,2026-01-07,FEAT016,SEC011,Financials,0.27998,0.27998,0.04323,0,0,0,0
2026-01-08,2026-01-15,2026-01-08,FEAT016,SEC011,Financials,0.64502,0.64502,0.00261,0,0,0,0
2026-01-09,2026-01-16,2026-01-09,FEAT016,SEC011,Financials,0.89791,0.89791,0.02482,0,0,0,0
2026-01-12,2026-01-19,2026-01-12,FEAT016,SEC011,Financials,0.9474,0.9474,0.03821,0,0,0,0
2026-01-13,2026-01-20,2026-01-13,FEAT016,SEC011,Financials,0.83636,0.83636,-0.0087,0,0,0,0
2026-01-14,2026-01-21,2026-01-14,FEAT016,SEC011,Financials,0.89361,0.89361,0.09663,0,0,0,0
2026-01-15,2026-01-22,2026-01-15,FEAT016,SEC011,Financials,1.45285,1.45285,0.1007,0,0,0,0
2026-01-16,2026-01-23,2026-01-16,FEAT016,SEC011,Financials,1.22641,1.22641,0.09084,0,0,0,0
2026-01-19,2026-01-26,2026-01-19,FEAT016,SEC011,Financials,1.22974,1.22974,0.04105,0,0,0,0
2026-01-20,2026-01-27,2026-01-20,FEAT016,SEC011,Financials,0.91122,0.91122,0.08191,0,0,0,0
2026-01-21,2026-01-28,2026-01-21,FEAT016,SEC011,Financials,1.02328,1.02328,-0.01689,0,0,0,0
2026-01-22,2026-01-29,2026-01-22,FEAT016,SEC011,Financials,1.28833,1.28833,0.0406,0,0,0,0
2026-01-23,2026-01-30,2026-01-23,FEAT016,SEC011,Financials,1.74488,1.74488,0.05735,0,0,0,0
2026-01-26,2026-02-02,2026-01-26,FEAT016,SEC011,Financials,1.34084,1.34084,0.05871,0,0,0,0
2026-01-27,2026-02-03,2026-01-27,FEAT016,SEC011,Financials,1.64865,1.64865,0.02197,0,0,0,0
2026-01-28,2026-02-04,2026-01-28,FEAT016,SEC011,Financials,1.18924,1.18924,0.02347,0,0,0,0
2026-01-29,2026-02-05,2026-01-30,FEAT016,SEC011,Financials,1.90765,1.90765,0.0926,0,0,0,0
2026-01-30,2026-02-06,2026-01-30,FEAT016,SEC011,Financials,1.05721,1.05721,-0.00322,0,0,0,0
2026-02-02,2026-02-09,2026-02-02,FEAT016,SEC011,Financials,1.30601,1.30601,0.03184,0,0,0,0
2026-02-03,2026-02-10,2026-02-05,FEAT016,SEC011,Financials,1.06215,1.06215,0.11166,0,0,0,0
2026-02-04,2026-02-11,2026-02-04,FEAT016,SEC011,Financials,1.09226,1.09226,0.02687,0,0,0,0
2026-02-05,2026-02-12,2026-02-05,FEAT016,SEC011,Financials,1.0487,1.0487,0.04828,0,0,0,0
2026-02-06,2026-02-13,2026-02-06,FEAT016,SEC011,Financials,1.01548,1.01548,-0.01641,0,0,0,0
2026-02-09,2026-02-16,2026-02-09,FEAT016,SEC011,Financials,1.3748,1.3748,0.1013,0,0,0,0
2026-02-10,2026-02-17,2026-02-10,FEAT016,SEC011,Financials,2.29138,2.29138,0.12211,0,0,0,0
2026-02-11,2026-02-18,2026-02-11,FEAT016,SEC011,Financials,2.11122,2.11122,0.14083,0,0,0,0
2026-02-12,2026-02-19,2026-02-12,FEAT016,SEC011,Financials,2.34587,2.34587,0.09393,0,0,1,0
2026-02-13,2026-02-20,2026-02-13,FEAT016,SEC011,Financials,1.88157,1.88157,0.08931,0,0,0,0
2026-02-16,2026-02-23,2026-02-16,FEAT016,SEC011,Financials,1.92713,1.92713,0.07611,0,0,0,0
2026-02-17,2026-02-24,2026-02-17,FEAT016,SEC011,Financials,1.45668,1.45668,0.07033,0,0,0,0
2026-02-18,2026-02-25,2026-02-18,FEAT016,SEC011,Financials,1.11304,1.11304,0.08805,0,0,0,0
2026-02-19,2026-02-26,2026-02-19,FEAT016,SEC011,Financials,,,0.0332,1,0,0,0
2026-02-20,2026-02-27,2026-02-20,FEAT016,SEC011,Financials,1.20562,1.20562,0.07832,0,0,0,0
2026-02-23,2026-03-02,2026-02-23,FEAT016,SEC011,Financials,1.54161,1.54161,0.06044,0,0,0,0
2026-02-24,2026-03-03,2026-02-24,FEAT016,SEC011,Financials,1.71301,1.71301,0.0871,0,0,0,0
2026-02-25,2026-03-04,2026-02-25,FEAT016,SEC011,Financials,1.7998,1.7998,0.05949,0,0,0,0
2026-02-26,2026-03-05,2026-02-26,FEAT016,SEC011,Financials,1.9102,1.9102,0.11529,0,0,0,0
2026-02-27,2026-03-06,2026-02-27,FEAT016,SEC011,Financials,2.04678,2.04678,0.14425,0,0,0,0
2025-10-01,2025-10-08,2025-10-01,FEAT016,SEC012,Energy,0.45502,0.45502,0.05849,0,0,0,0
2025-10-02,2025-10-09,2025-10-02,FEAT016,SEC012,Energy,0.68662,0.68662,0.04502,0,0,0,0
2025-10-03,2025-10-10,2025-10-03,FEAT016,SEC012,Energy,0.75911,0.75911,0.05098,0,0,0,0
2025-10-06,2025-10-13,2025-10-06,FEAT016,SEC012,Energy,0.50149,0.50149,0.06067,0,0,0,0
2025-10-07,2025-10-14,2025-10-07,FEAT016,SEC012,Energy,0.41576,0.41576,-0.01574,0,0,0,0
2025-10-08,2025-10-15,2025-10-08,FEAT016,SEC012,Energy,0.52071,0.52071,0.06434,0,0,0,0
2025-10-09,2025-10-16,2025-10-10,FEAT016,SEC012,Energy,0.60564,0.60564,0.02636,0,0,0,0
2025-10-10,2025-10-17,2025-10-10,FEAT016,SEC012,Energy,0.61737,0.61737,0.0682,0,0,0,0
2025-10-13,2025-10-20,2025-10-14,FEAT016,SEC012,Energy,1.05783,1.05783,0.02369,0,0,0,0
2025-10-14,2025-10-21,2025-10-14,FEAT016,SEC012,Energy,0.40123,0.40123,0.04944,0,0,0,0
2025-10-15,2025-10-22,2025-10-16,FEAT016,SEC012,Energy,0.32648,0.32648,0.01198,0,0,0,0
2025-10-16,2025-10-23,2025-10-16,FEAT016,SEC012,Energy,0.08479,0.08479,0.01646,0,0,0,0
2025-10-17,2025-10-24,2025-10-17,FEAT016,SEC012,Energy,-0.04482,-0.04482,0.04611,0,0,0,0
2025-10-20,2025-10-27,2025-10-20,FEAT016,SEC012,Energy,-0.116,-0.116,-0.03427,0,0,0,0
2025-10-21,2025-10-28,2025-10-21,FEAT016,SEC012,Energy,-0.5741,-0.5741,0.06433,0,0,0,0
2025-10-22,2025-10-29,2025-10-22,FEAT016,SEC012,Energy,-0.3265,-0.3265,-0.01292,0,0,0,0
2025-10-23,2025-10-30,2025-10-23,FEAT016,SEC012,Energy,-0.36594,-0.36594,-0.02647,0,0,0,0
2025-10-24,2025-10-31,2025-10-25,FEAT016,SEC012,Energy,-0.5417,-0.5417,-0.01389,0,0,0,0
2025-10-27,2025-11-03,2025-10-27,FEAT016,SEC012,Energy,-0.08033,-0.08033,-0.00488,0,0,0,0
2025-10-28,2025-11-04,2025-10-28,FEAT016,SEC012,Energy,0.26666,0.26666,0.02301,0,0,0,0
2025-10-29,2025-11-05,2025-10-29,FEAT016,SEC012,Energy,0.13592,0.13592,-0.01963,0,0,0,0
2025-10-30,2025-11-06,2025-11-01,FEAT016,SEC012,Energy,0.40799,0.40799,0.01212,0,0,0,0
2025-10-31,2025-11-07,2025-10-31,FEAT016,SEC012,Energy,0.32078,0.32078,-0.00308,0,0,0,0
2025-11-03,2025-11-10,2025-11-03,FEAT016,SEC012,Energy,0.2167,0.2167,-0.06935,0,0,0,0
2025-11-04,2025-11-11,2025-11-04,FEAT016,SEC012,Energy,0.24772,0.24772,0.03155,0,0,0,0
2025-11-05,2025-11-12,2025-11-05,FEAT016,SEC012,Energy,-0.27152,-0.27152,-0.05038,0,0,0,0
2025-11-06,2025-11-13,2025-11-06,FEAT016,SEC012,Energy,-0.14594,-0.14594,-0.08229,0,0,0,0
2025-11-07,2025-11-14,2025-11-07,FEAT016,SEC012,Energy,0.11139,0.11139,0.03239,0,0,0,0
2025-11-10,2025-11-17,2025-11-10,FEAT016,SEC012,Energy,0.3969,0.3969,0.03692,0,0,0,0
2025-11-11,2025-11-18,2025-11-11,FEAT016,SEC012,Energy,0.448,0.448,-0.01295,0,0,0,0
2025-11-12,2025-11-19,2025-11-12,FEAT016,SEC012,Energy,0.28397,0.28397,0.0857,0,0,0,0
2025-11-13,2025-11-20,2025-11-13,FEAT016,SEC012,Energy,-0.05756,-0.05756,0.03735,0,0,0,0
2025-11-14,2025-11-21,2025-11-14,FEAT016,SEC012,Energy,-0.04523,-0.04523,-0.0719,0,0,0,0
2025-11-17,2025-11-24,2025-11-17,FEAT016,SEC012,Energy,0.07773,0.07773,0.00889,0,0,0,0
2025-11-18,2025-11-25,2025-11-18,FEAT016,SEC012,Energy,0.30994,0.30994,0.03103,0,0,0,0
2025-11-19,2025-11-26,2025-11-19,FEAT016,SEC012,Energy,0.40687,0.40687,-0.0021,0,0,0,0
2025-11-20,2025-11-27,2025-11-20,FEAT016,SEC012,Energy,0.65552,0.65552,0.05265,0,0,0,0
2025-11-21,2025-11-28,2025-11-21,FEAT016,SEC012,Energy,0.91158,0.91158,0.06561,0,0,0,0
2025-11-24,2025-12-01,2025-11-24,FEAT016,SEC012,Energy,0.54426,0.54426,-0.00016,0,0,0,0
2025-11-25,2025-12-02,2025-11-25,FEAT016,SEC012,Energy,0.23621,0.23621,0.01454,0,0,0,0
2025-11-26,2025-12-03,2025-11-26,FEAT016,SEC012,Energy,0.01884,0.01884,0.02666,0,0,0,0
2025-11-27,2025-12-04,2025-11-27,FEAT016,SEC012,Energy,-0.24956,-0.24956,0.02423,0,0,0,0
2025-11-28,2025-12-05,2025-11-28,FEAT016,SEC012,Energy,-0.39027,-0.39027,-0.03807,0,0,0,0
2025-12-01,2025-12-08,2025-12-01,FEAT016,SEC012,Energy,-0.61465,-0.61465,-0.06705,0,0,0,0
2025-12-02,2025-12-09,2025-12-02,FEAT016,SEC012,Energy,-0.44689,-0.44689,-0.00572,0,0,0,0
2025-12-03,2025-12-10,2025-12-03,FEAT016,SEC012,Energy,0.06641,0.06641,0.01846,0,0,0,0
2025-12-04,2025-12-11,2025-12-04,FEAT016,SEC012,Energy,0.38366,0.38366,0.01203,0,0,0,0
2025-12-05,2025-12-12,2025-12-06,FEAT016,SEC012,Energy,0.54292,0.54292,0.07605,0,0,0,0
2025-12-08,2025-12-15,2025-12-08,FEAT016,SEC012,Energy,0.29798,0.29798,-0.0011,0,0,0,0
2025-12-09,2025-12-16,2025-12-09,FEAT016,SEC012,Energy,0.90619,0.90619,0.06081,0,0,0,0
2025-12-10,2025-12-17,2025-12-10,FEAT016,SEC012,Energy,0.39935,0.39935,0.05816,0,0,0,0
2025-12-11,2025-12-18,2025-12-11,FEAT016,SEC012,Energy,0.4452,0.4452,-0.037,0,0,0,0
2025-12-12,2025-12-19,2025-12-12,FEAT016,SEC012,Energy,0.5697,0.5697,0.02052,0,0,0,0
2025-12-15,2025-12-22,2025-12-15,FEAT016,SEC012,Energy,0.50117,0.50117,0.08393,0,0,0,0
2025-12-16,2025-12-23,2025-12-16,FEAT016,SEC012,Energy,0.64779,0.64779,0.00288,0,0,0,0
2025-12-17,2025-12-24,2025-12-17,FEAT016,SEC012,Energy,-0.16593,-0.16593,0.08296,0,0,0,0
2025-12-18,2025-12-25,2025-12-18,FEAT016,SEC012,Energy,-0.25027,-0.25027,-0.00019,0,0,0,0
2025-12-19,2025-12-26,2025-12-19,FEAT016,SEC012,Energy,-0.12958,-0.12958,0.00606,0,0,0,0
2025-12-22,2025-12-29,2025-12-22,FEAT016,SEC012,Energy,0.3518,0.3518,0.06092,0,0,0,0
2025-12-23,2025-12-30,2025-12-23,FEAT016,SEC012,Energy,0.37208,0.37208,0.04238,0,0,0,0
2025-12-24,2025-12-31,2025-12-24,FEAT016,SEC012,Energy,0.56091,0.56091,-0.00557,0,0,0,0
2025-12-25,2026-01-01,2025-12-25,FEAT016,SEC012,Energy,0.4515,0.4515,0.05209,0,0,0,0
2025-12-26,2026-01-02,2025-12-27,FEAT016,SEC012,Energy,0.34956,0.34956,0.08695,0,0,0,0
2025-12-29,2026-01-05,2025-12-29,FEAT016,SEC012,Energy,0.54677,0.54677,0.03488,0,0,0,0
2025-12-30,2026-01-06,2025-12-31,FEAT016,SEC012,Energy,0.42216,0.42216,0.03587,0,0,0,0
2025-12-31,2026-01-07,2026-01-01,FEAT016,SEC012,Energy,0.30556,0.30556,-0.02048,0,0,0,0
2026-01-01,2026-01-08,2026-01-01,FEAT016,SEC012,Energy,0.23156,0.23156,-0.06641,0,0,0,0
2026-01-02,2026-01-09,2026-01-03,FEAT016,SEC012,Energy,0.02415,0.02415,-0.01525,0,0,0,0
2026-01-05,2026-01-12,2026-01-05,FEAT016,SEC012,Energy,-0.05469,-0.05469,-0.00203,0,0,0,0
2026-01-06,2026-01-13,2026-01-06,FEAT016,SEC012,Energy,0.50999,0.50999,-0.01747,0,0,0,0
2026-01-07,2026-01-14,2026-01-08,FEAT016,SEC012,Energy,0.78579,0.78579,0.00905,0,0,0,0
2026-01-08,2026-01-15,2026-01-08,FEAT016,SEC012,Energy,0.96054,0.96054,0.03115,0,0,0,0
2026-01-09,2026-01-16,2026-01-09,FEAT016,SEC012,Energy,0.4978,0.4978,0.02167,0,0,0,0
2026-01-12,2026-01-19,2026-01-12,FEAT016,SEC012,Energy,0.51796,0.51796,0.05532,0,0,0,0
2026-01-13,2026-01-20,2026-01-13,FEAT016,SEC012,Energy,0.56829,0.56829,0.02072,0,0,0,0
2026-01-14,2026-01-21,2026-01-14,FEAT016,SEC012,Energy,0.57154,0.57154,0.03623,0,0,0,0
2026-01-15,2026-01-22,2026-01-16,FEAT016,SEC012,Energy,0.92541,0.92541,0.00833,0,0,0,0
2026-01-16,2026-01-23,2026-01-16,FEAT016,SEC012,Energy,0.88338,0.88338,0.01554,0,0,0,0
2026-01-19,2026-01-26,2026-01-19,FEAT016,SEC012,Energy,1.08335,1.08335,0.02348,0,0,0,0
2026-01-20,2026-01-27,2026-01-20,FEAT016,SEC012,Energy,1.04716,1.04716,0.06718,0,0,0,0
2026-01-21,2026-01-28,2026-01-22,FEAT016,SEC012,Energy,0.47673,0.47673,-0.02543,0,0,0,0
2026-01-22,2026-01-29,2026-01-22,FEAT016,SEC012,Energy,0.43826,0.43826,0.05517,0,0,0,0
2026-01-23,2026-01-30,2026-01-23,FEAT016,SEC012,Energy,0.27429,0.27429,0.00691,0,0,0,0
2026-01-26,2026-02-02,2026-01-27,FEAT016,SEC012,Energy,-0.28773,-0.28773,-0.04467,0,0,0,0
2026-01-27,2026-02-03,2026-01-27,FEAT016,SEC012,Energy,-0.29619,-0.29619,-0.02203,0,0,0,0
2026-01-28,2026-02-04,2026-01-28,FEAT016,SEC012,Energy,-0.96441,-0.96441,-0.05004,0,0,0,0
2026-01-29,2026-02-05,2026-01-31,FEAT016,SEC012,Energy,-0.82299,-0.82299,-0.11971,0,0,0,0
2026-01-30,2026-02-06,2026-01-30,FEAT016,SEC012,Energy,-0.54167,-0.54167,0.00317,0,0,0,0
2026-02-02,2026-02-09,2026-02-02,FEAT016,SEC012,Energy,-0.76832,-0.76832,-0.06295,0,0,0,0
2026-02-03,2026-02-10,2026-02-04,FEAT016,SEC012,Energy,-0.46232,-0.46232,-0.00026,0,0,0,0
2026-02-04,2026-02-11,2026-02-04,FEAT016,SEC012,Energy,-0.47911,-0.47911,-0.08989,0,0,0,0
2026-02-05,2026-02-12,2026-02-06,FEAT016,SEC012,Energy,-0.05529,-0.05529,0.02937,0,0,0,0
2026-02-06,2026-02-13,2026-02-06,FEAT016,SEC012,Energy,-0.61452,-0.61452,0.00334,0,0,0,0
2026-02-09,2026-02-16,2026-02-09,FEAT016,SEC012,Energy,-0.37134,-0.37134,0.00288,0,0,0,0
